year,workstat,prestige,divorce,widowed,educ,reg16,babies,preteen,teens,income,region,attend,happy,owngun,tvhours,vhappy,mothfath16,black,gwbush04,female,blackfemale,gwbush00,occattend,regattend,y94,y96,y98,y00,y02,y04,y06,unem10
2006,working parttime,54,no,iap,18,middle atlantic,0,0,0,$25000 or more,middle atlantic,never,very happy,NA,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2006,retired,66,yes,NA,20,middle atlantic,0,0,0,$25000 or more,middle atlantic,never,pretty happy,NA,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,23,no,iap,6,foreign,0,1,1,$20000 - 24999,middle atlantic,2-3x a month,very happy,iap,NA,1,1,0,NA,1,0,NA,1,0,0,0,0,0,0,0,1,1
2006,working fulltime,35,no,iap,15,foreign,0,0,0,$25000 or more,middle atlantic,sevrl times a yr,very happy,iap,2,1,1,0,NA,1,0,NA,1,0,0,0,0,0,0,0,1,NA
2006,temp not working,28,yes,iap,13,middle atlantic,0,0,0,$25000 or more,middle atlantic,never,pretty happy,iap,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
2006,working parttime,23,NA,iap,13,middle atlantic,0,0,1,$20000 - 24999,middle atlantic,every week,pretty happy,NA,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2006,retired,66,no,NA,15,e. nor. central,0,0,0,$20000 - 24999,middle atlantic,every week,very happy,iap,NA,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,74,yes,iap,12,middle atlantic,0,0,0,$25000 or more,middle atlantic,once a month,pretty happy,iap,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2006,working parttime,64,no,iap,16,middle atlantic,0,3,0,$25000 or more,middle atlantic,2-3x a month,pretty happy,iap,NA,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
2006,working fulltime,39,NA,iap,12,foreign,0,0,0,$20000 - 24999,pacific,more thn once wk,pretty happy,NA,3,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0
2006,working fulltime,33,no,iap,10,pacific,0,1,1,$25000 or more,pacific,never,very happy,NA,1,1,1,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,42,no,iap,12,foreign,0,0,0,$15000 - 19999,pacific,2-3x a month,pretty happy,NA,2,0,1,0,NA,0,0,NA,1,0,0,0,0,0,0,0,1,0
2006,working fulltime,51,NA,NA,14,foreign,0,0,0,$25000 or more,pacific,lt once a year,not too happy,iap,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,1
2006,working fulltime,21,no,iap,17,foreign,0,0,3,$25000 or more,pacific,once a year,pretty happy,iap,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,31,no,iap,6,foreign,2,0,0,$20000 - 24999,pacific,sevrl times a yr,pretty happy,NA,6,0,1,0,NA,0,0,NA,1,0,0,0,0,0,0,0,1,0
2006,"unempl, laid off",42,NA,iap,16,foreign,0,0,0,$10000 - 14999,pacific,more thn once wk,not too happy,iap,NA,0,1,0,NA,1,0,NA,0,1,0,0,0,0,0,0,1,1
2006,NA,NA,no,iap,17,pacific,NA,NA,NA,NA,pacific,never,very happy,iap,NA,1,0,0,NA,1,0,NA,0,0,0,0,0,0,0,0,1,NA
2006,working parttime,86,NA,iap,16,south atlantic,0,0,0,$25000 or more,pacific,sevrl times a yr,very happy,NA,1,1,1,0,NA,0,0,NA,1,0,0,0,0,0,0,0,1,0
2006,working fulltime,51,NA,iap,14,pacific,0,0,0,$25000 or more,pacific,never,pretty happy,NA,2,0,0,0,NA,1,0,NA,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,57,no,iap,18,pacific,0,0,0,$25000 or more,pacific,never,pretty happy,NA,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2006,retired,72,no,iap,15,w. nor. central,0,0,0,$25000 or more,pacific,every week,very happy,yes,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,NA
2006,working parttime,46,no,iap,19,pacific,0,0,1,$25000 or more,pacific,once a year,pretty happy,NA,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2006,working fulltime,47,yes,iap,16,foreign,0,6,0,$25000 or more,pacific,once a month,pretty happy,iap,1,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,1,NA
2006,keeping house,24,no,iap,4,foreign,1,0,0,lt $1000,pacific,lt once a year,very happy,iap,NA,1,1,0,NA,1,0,NA,0,0,0,0,0,0,0,0,1,0
2006,keeping house,35,NA,NA,12,pacific,2,2,0,$15000 - 19999,pacific,lt once a year,pretty happy,iap,NA,0,1,0,NA,1,0,NA,0,0,0,0,0,0,0,0,1,1
2006,working parttime,28,NA,NA,12,pacific,0,2,0,$25000 or more,pacific,2-3x a month,pretty happy,iap,NA,0,0,0,NA,0,0,NA,1,0,0,0,0,0,0,0,1,0
2006,working fulltime,24,NA,NA,12,pacific,0,1,0,$20000 - 24999,pacific,never,pretty happy,iap,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,keeping house,40,yes,NA,13,south atlantic,0,0,0,$15000 - 19999,pacific,2-3x a month,not too happy,iap,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,NA
2006,retired,74,no,iap,16,new england,0,0,0,$25000 or more,pacific,sevrl times a yr,pretty happy,iap,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,NA
2006,retired,51,no,NA,13,pacific,0,0,0,$15000 - 19999,pacific,2-3x a month,very happy,NA,5,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1
2006,working parttime,40,no,iap,14,pacific,NA,NA,NA,NA,pacific,every week,very happy,NA,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,60,NA,iap,17,pacific,0,0,0,$25000 or more,pacific,every week,not too happy,yes,NA,0,0,1,NA,1,1,0,0,0,0,0,0,0,0,0,1,0
2006,retired,73,no,iap,16,foreign,0,0,0,$25000 or more,pacific,never,very happy,NA,1,1,1,0,NA,0,0,1,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,33,NA,iap,11,pacific,0,0,0,$25000 or more,pacific,never,pretty happy,iap,1,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,NA
2006,working fulltime,47,no,iap,16,e. nor. central,0,0,0,$25000 or more,pacific,every week,pretty happy,iap,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,68,no,iap,18,pacific,0,0,1,$25000 or more,pacific,nrly every week,pretty happy,NA,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0
2006,working parttime,36,no,iap,14,pacific,0,0,1,$25000 or more,pacific,never,very happy,NA,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2006,working parttime,61,yes,iap,13,pacific,0,0,0,$25000 or more,pacific,more thn once wk,very happy,yes,NA,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0
2006,working fulltime,51,NA,iap,16,middle atlantic,0,0,0,$25000 or more,pacific,never,very happy,yes,NA,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2006,working fulltime,40,yes,iap,14,pacific,0,0,0,$25000 or more,pacific,lt once a year,very happy,NA,4,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1
2006,working fulltime,61,no,iap,18,foreign,0,0,0,NA,pacific,never,very happy,NA,2,1,1,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,1
2006,working fulltime,51,NA,iap,18,pacific,0,0,1,$25000 or more,pacific,2-3x a month,very happy,iap,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,NA
2006,retired,72,no,iap,17,middle atlantic,0,0,0,$25000 or more,pacific,lt once a year,pretty happy,NA,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,71,no,iap,16,pacific,2,0,0,$25000 or more,pacific,never,very happy,iap,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
2006,working parttime,31,NA,NA,14,pacific,0,0,0,$25000 or more,pacific,once a year,pretty happy,yes,NA,0,1,0,NA,0,0,1,0,0,0,0,0,0,0,0,1,1
2006,retired,36,no,iap,12,e. sou. central,0,0,0,$25000 or more,pacific,lt once a year,very happy,NA,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,NA
2006,keeping house,41,NA,iap,12,pacific,0,0,1,$25000 or more,pacific,lt once a year,not too happy,NA,5,0,1,0,NA,1,0,NA,0,0,0,0,0,0,0,0,1,1
2006,working fulltime,28,no,iap,10,foreign,0,1,0,$20000 - 24999,pacific,sevrl times a yr,pretty happy,iap,NA,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1
2006,retired,NA,NA,yes,3,foreign,0,0,0,NA,pacific,once a year,not too happy,NA,6,0,0,0,NA,1,0,NA,0,0,0,0,0,0,0,0,1,0
2006,retired,36,NA,iap,11,pacific,0,0,0,NA,pacific,more thn once wk,very happy,iap,NA,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1
2006,working fulltime,31,NA,NA,5,foreign,0,0,0,$3000 to 3999,pacific,never,not too happy,iap,3,0,1,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,NA
2006,working fulltime,47,no,iap,15,foreign,0,0,0,$25000 or more,pacific,once a year,pretty happy,iap,2,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,NA
2006,school,29,NA,NA,11,pacific,1,1,0,$25000 or more,pacific,once a year,not too happy,iap,NA,0,1,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,1
2006,working fulltime,46,no,iap,12,foreign,0,1,1,$25000 or more,pacific,sevrl times a yr,very happy,iap,4,1,1,0,NA,0,0,NA,1,0,0,0,0,0,0,0,1,NA
2006,working fulltime,40,no,iap,6,foreign,0,0,2,$25000 or more,pacific,every week,pretty happy,NA,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,22,NA,iap,15,pacific,0,0,0,$25000 or more,pacific,every week,pretty happy,NA,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2006,working fulltime,66,NA,NA,16,pacific,0,0,0,$10000 - 14999,pacific,once a month,pretty happy,iap,2,0,1,0,1,1,0,NA,1,0,0,0,0,0,0,0,1,NA
2006,working fulltime,31,no,iap,13,foreign,0,0,0,$10000 - 14999,pacific,never,very happy,NA,0,1,1,0,NA,1,0,NA,0,0,0,0,0,0,0,0,1,0
2006,keeping house,49,no,iap,14,pacific,2,0,0,$25000 or more,pacific,once a month,very happy,NA,2,1,1,0,NA,1,0,NA,1,0,0,0,0,0,0,0,1,0
2006,working fulltime,31,yes,iap,14,pacific,0,0,0,$25000 or more,pacific,once a month,very happy,iap,NA,1,1,0,NA,1,0,NA,1,0,0,0,0,0,0,0,1,1
2006,school,NA,NA,NA,15,foreign,0,0,0,lt $1000,pacific,once a year,pretty happy,iap,NA,0,1,0,NA,1,0,NA,0,0,0,0,0,0,0,0,1,0
2006,other,29,NA,NA,16,foreign,0,0,1,$10000 - 14999,pacific,every week,very happy,NA,1,1,0,0,NA,1,0,NA,0,0,0,0,0,0,0,0,1,1
2006,working fulltime,47,NA,iap,12,pacific,0,0,2,NA,pacific,never,pretty happy,iap,4,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,NA
2006,working fulltime,52,no,iap,14,pacific,1,1,0,$25000 or more,pacific,once a month,pretty happy,iap,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,NA
2006,working fulltime,66,no,iap,16,pacific,0,0,0,$25000 or more,pacific,every week,very happy,iap,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
2006,working fulltime,47,no,iap,18,pacific,0,0,0,$25000 or more,pacific,every week,very happy,NA,1,1,1,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,1
2006,temp not working,47,no,iap,14,pacific,0,0,0,$25000 or more,pacific,nrly every week,very happy,iap,NA,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
2006,working fulltime,50,no,iap,13,pacific,1,2,0,$25000 or more,pacific,sevrl times a yr,very happy,NA,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2006,working fulltime,33,NA,NA,12,foreign,0,1,1,$25000 or more,pacific,once a month,pretty happy,iap,2,0,0,0,NA,0,0,NA,1,0,0,0,0,0,0,0,1,NA
2006,working fulltime,71,no,iap,18,foreign,0,0,0,$25000 or more,pacific,once a month,very happy,iap,3,1,0,0,NA,1,0,NA,1,0,0,0,0,0,0,0,1,NA
2006,retired,61,NA,iap,20,mountain,0,0,0,$20000 - 24999,pacific,never,very happy,NA,6,1,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,1,1
2006,keeping house,NA,no,iap,12,foreign,3,2,0,$10000 - 14999,pacific,sevrl times a yr,pretty happy,iap,2,0,1,0,NA,1,0,NA,1,0,0,0,0,0,0,0,1,NA
2006,working fulltime,74,NA,NA,14,pacific,0,0,0,$10000 - 14999,pacific,once a month,very happy,iap,NA,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2006,"unempl, laid off",60,NA,iap,15,foreign,0,0,0,$8000 to 9999,pacific,never,pretty happy,iap,1,0,1,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,NA
2006,keeping house,59,no,iap,17,foreign,0,0,0,NA,pacific,every week,very happy,iap,3,1,0,0,NA,1,0,NA,0,0,0,0,0,0,0,0,1,NA
2006,working parttime,52,NA,NA,18,pacific,0,0,0,$25000 or more,pacific,once a month,pretty happy,iap,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,NA
2006,working fulltime,47,NA,NA,16,pacific,1,0,0,$25000 or more,pacific,lt once a year,very happy,iap,4,1,1,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,NA
2006,working fulltime,43,no,iap,11,pacific,0,2,0,$25000 or more,pacific,once a year,very happy,NA,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,27,yes,yes,15,pacific,0,0,0,$25000 or more,pacific,2-3x a month,very happy,NA,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2006,working fulltime,44,NA,iap,16,foreign,1,1,0,$25000 or more,pacific,once a month,not too happy,iap,NA,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
2006,retired,51,no,NA,12,pacific,0,0,0,$25000 or more,pacific,every week,not too happy,iap,NA,0,0,0,NA,1,0,NA,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,51,NA,NA,20,pacific,0,0,0,$25000 or more,pacific,every week,pretty happy,iap,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2006,other,44,yes,iap,14,middle atlantic,0,0,0,$25000 or more,pacific,never,pretty happy,yes,NA,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1
2006,working fulltime,64,no,iap,17,pacific,0,0,0,$25000 or more,pacific,once a year,very happy,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2006,retired,NA,no,NA,9,pacific,0,0,0,$25000 or more,pacific,never,pretty happy,iap,4,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,NA
2006,school,NA,NA,NA,12,pacific,0,0,0,$25000 or more,pacific,sevrl times a yr,pretty happy,iap,0,0,1,0,NA,0,0,NA,1,0,0,0,0,0,0,0,1,NA
2006,retired,34,yes,iap,12,pacific,0,0,0,$25000 or more,pacific,sevrl times a yr,very happy,yes,4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,NA
2006,"unempl, laid off",36,NA,NA,14,pacific,0,0,0,$10000 - 14999,pacific,sevrl times a yr,pretty happy,iap,1,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,1,NA
2006,retired,66,NA,iap,16,new england,0,0,0,NA,pacific,never,pretty happy,iap,2,0,1,0,NA,1,0,NA,0,0,0,0,0,0,0,0,1,NA
2006,working parttime,28,NA,NA,11,pacific,0,0,0,$20000 - 24999,pacific,once a year,pretty happy,iap,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,NA
2006,working fulltime,39,NA,NA,16,pacific,0,0,0,$25000 or more,pacific,never,pretty happy,NA,14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2006,retired,33,yes,NA,20,w. sou. central,0,0,0,$10000 - 14999,pacific,more thn once wk,pretty happy,NA,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
2006,working fulltime,51,NA,NA,14,pacific,0,0,0,$25000 or more,pacific,once a year,pretty happy,iap,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
2006,retired,47,NA,iap,16,pacific,0,0,0,$25000 or more,pacific,lt once a year,not too happy,iap,NA,0,1,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,0
2006,retired,54,NA,iap,17,foreign,0,0,0,$7000 to 7999,pacific,never,very happy,iap,5,1,1,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,NA
2006,working fulltime,NA,NA,NA,13,pacific,0,0,0,NA,pacific,never,pretty happy,iap,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
2006,working fulltime,66,NA,NA,15,foreign,0,0,0,$25000 or more,pacific,never,very happy,NA,0,1,1,0,NA,1,0,NA,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,58,NA,NA,17,foreign,0,0,0,$25000 or more,pacific,sevrl times a yr,very happy,NA,2,1,1,0,NA,0,0,NA,1,0,0,0,0,0,0,0,1,0
2006,other,44,NA,NA,14,foreign,0,0,0,lt $1000,pacific,2-3x a month,very happy,iap,4,1,0,1,NA,1,1,NA,1,0,0,0,0,0,0,0,1,NA
2006,working fulltime,59,NA,iap,14,pacific,0,0,0,$25000 or more,pacific,never,pretty happy,NA,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2006,school,NA,NA,NA,14,mountain,0,0,0,$20000 - 24999,pacific,never,pretty happy,iap,NA,0,1,0,1,0,0,NA,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,63,NA,iap,16,south atlantic,0,0,0,$25000 or more,pacific,2-3x a month,pretty happy,iap,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,NA
2006,working fulltime,51,NA,iap,15,e. nor. central,0,0,0,$25000 or more,pacific,every week,pretty happy,iap,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
2006,working fulltime,48,NA,NA,17,foreign,0,0,0,$25000 or more,pacific,sevrl times a yr,pretty happy,NA,1,0,1,0,NA,1,0,NA,1,0,0,0,0,0,0,0,1,1
2006,working fulltime,51,NA,NA,15,pacific,0,0,0,$25000 or more,pacific,sevrl times a yr,very happy,NA,1,1,1,0,1,0,0,NA,1,0,0,0,0,0,0,0,1,0
2006,keeping house,NA,no,iap,12,foreign,1,1,0,$10000 - 14999,e. nor. central,lt once a year,very happy,iap,NA,1,1,0,NA,1,0,NA,0,0,0,0,0,0,0,0,1,1
2006,working fulltime,23,NA,NA,6,foreign,0,0,0,$15000 - 19999,e. nor. central,sevrl times a yr,pretty happy,iap,NA,0,1,0,NA,0,0,NA,1,0,0,0,0,0,0,0,1,0
2006,working parttime,35,no,iap,5,foreign,0,1,1,$20000 - 24999,e. nor. central,nrly every week,very happy,NA,2,1,0,0,NA,1,0,NA,0,1,0,0,0,0,0,0,1,0
2006,working fulltime,34,NA,NA,12,foreign,2,1,0,$15000 - 19999,e. nor. central,once a year,pretty happy,NA,4,0,1,0,NA,1,0,NA,0,0,0,0,0,0,0,0,1,0
2006,working parttime,39,no,iap,6,foreign,1,1,1,$10000 - 14999,e. nor. central,sevrl times a yr,pretty happy,iap,NA,0,0,0,NA,0,0,NA,1,0,0,0,0,0,0,0,1,0
2006,working parttime,36,no,iap,12,e. nor. central,0,0,0,$15000 - 19999,e. nor. central,never,pretty happy,NA,2,0,1,0,0,1,0,NA,0,0,0,0,0,0,0,0,1,0
2006,retired,42,no,iap,9,w. sou. central,0,0,0,$25000 or more,e. nor. central,every week,pretty happy,iap,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,NA
2006,working fulltime,42,NA,iap,12,e. sou. central,0,0,0,$25000 or more,e. nor. central,more thn once wk,very happy,NA,6,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0
2006,working fulltime,32,NA,NA,12,e. nor. central,0,0,0,$25000 or more,e. nor. central,never,very happy,iap,NA,1,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,60,no,iap,16,pacific,1,1,0,$25000 or more,e. nor. central,sevrl times a yr,very happy,NA,2,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
2006,working fulltime,51,no,NA,12,e. nor. central,0,0,0,$25000 or more,e. nor. central,more thn once wk,pretty happy,iap,4,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,NA
2006,retired,22,yes,NA,8,e. sou. central,0,0,0,$10000 - 14999,e. nor. central,more thn once wk,very happy,yes,2,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,NA
2006,keeping house,40,no,iap,14,foreign,1,0,0,$25000 or more,e. nor. central,every week,very happy,NA,3,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,1
2006,working fulltime,51,NA,NA,15,mountain,0,0,0,$25000 or more,e. nor. central,once a month,pretty happy,iap,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,NA
2006,working fulltime,43,NA,NA,16,e. nor. central,0,0,0,$25000 or more,e. nor. central,2-3x a month,pretty happy,iap,2,0,0,0,NA,1,0,NA,1,0,0,0,0,0,0,0,1,NA
2006,working fulltime,61,no,iap,16,e. nor. central,0,0,0,$25000 or more,e. nor. central,lt once a year,very happy,yes,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
2006,working fulltime,66,NA,NA,16,e. nor. central,1,1,0,$25000 or more,e. nor. central,NA,pretty happy,iap,NA,0,1,0,NA,1,0,NA,NA,NA,0,0,0,0,0,0,1,1
2006,"unempl, laid off",36,NA,NA,12,e. nor. central,0,0,0,$25000 or more,e. nor. central,more thn once wk,not too happy,iap,NA,0,1,0,NA,1,0,NA,0,1,0,0,0,0,0,0,1,0
2006,working fulltime,36,no,iap,10,foreign,0,0,0,$25000 or more,e. nor. central,2-3x a month,pretty happy,iap,NA,0,1,0,NA,0,0,NA,1,0,0,0,0,0,0,0,1,0
2006,working fulltime,35,no,iap,6,foreign,0,0,1,$25000 or more,e. nor. central,nrly every week,pretty happy,iap,NA,0,1,0,NA,1,0,NA,0,1,0,0,0,0,0,0,1,0
2006,working fulltime,40,no,iap,12,foreign,1,1,0,$25000 or more,e. nor. central,once a month,pretty happy,iap,NA,0,1,0,NA,0,0,NA,1,0,0,0,0,0,0,0,1,0
2006,working fulltime,33,no,iap,12,foreign,1,1,1,$25000 or more,e. nor. central,2-3x a month,very happy,iap,NA,1,1,0,NA,0,0,NA,1,0,0,0,0,0,0,0,1,0
2006,keeping house,NA,no,iap,6,foreign,2,1,0,$10000 - 14999,e. nor. central,once a year,very happy,iap,NA,1,1,0,NA,1,0,NA,0,0,0,0,0,0,0,0,1,1
2006,working fulltime,44,NA,iap,13,e. nor. central,0,0,0,$25000 or more,e. nor. central,sevrl times a yr,pretty happy,iap,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,NA
2006,keeping house,NA,no,iap,12,foreign,0,1,0,$15000 - 19999,e. nor. central,lt once a year,pretty happy,iap,4,0,0,0,NA,1,0,NA,0,0,0,0,0,0,0,0,1,NA
2006,"unempl, laid off",66,NA,iap,12,e. nor. central,0,0,0,$25000 or more,e. nor. central,lt once a year,very happy,iap,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2006,keeping house,NA,no,iap,12,foreign,0,0,0,$10000 - 14999,e. nor. central,2-3x a month,pretty happy,NA,4,0,0,0,NA,1,0,NA,1,0,0,0,0,0,0,0,1,1
2006,working parttime,34,NA,NA,12,foreign,0,0,0,$15000 - 19999,e. nor. central,once a month,not too happy,NA,5,0,1,0,NA,0,0,NA,1,0,0,0,0,0,0,0,1,0
2006,"unempl, laid off",39,NA,iap,12,mountain,0,0,0,$25000 or more,e. nor. central,never,pretty happy,NA,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2006,working parttime,25,NA,iap,14,e. nor. central,0,0,0,$25000 or more,e. nor. central,more thn once wk,pretty happy,NA,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2006,school,49,no,iap,14,e. nor. central,0,0,1,NA,e. nor. central,never,pretty happy,iap,3,0,1,1,NA,1,1,NA,0,0,0,0,0,0,0,0,1,NA
2006,working fulltime,25,NA,NA,14,e. nor. central,0,0,0,$25000 or more,e. nor. central,once a year,pretty happy,NA,3,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,1
2006,working fulltime,22,NA,NA,11,foreign,0,0,0,$20000 - 24999,e. nor. central,once a year,very happy,iap,2,1,1,0,NA,0,0,NA,0,0,0,0,0,0,0,0,1,NA
2006,working fulltime,51,NA,NA,16,e. nor. central,0,0,0,NA,e. nor. central,once a year,not too happy,iap,2,0,1,0,NA,0,0,1,0,0,0,0,0,0,0,0,1,NA
2006,working fulltime,51,NA,NA,16,e. nor. central,0,0,0,$25000 or more,e. nor. central,sevrl times a yr,pretty happy,iap,NA,0,1,0,0,1,0,NA,1,0,0,0,0,0,0,0,1,0
2006,working fulltime,57,NA,yes,14,e. nor. central,0,0,0,$20000 - 24999,e. nor. central,never,not too happy,iap,NA,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2006,school,30,NA,NA,15,e. nor. central,0,0,1,$25000 or more,e. nor. central,sevrl times a yr,pretty happy,NA,0,0,0,0,NA,1,0,NA,1,0,0,0,0,0,0,0,1,0
2006,working fulltime,40,NA,iap,14,e. nor. central,0,0,1,NA,e. nor. central,once a month,pretty happy,iap,NA,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
2006,working fulltime,34,no,iap,13,e. nor. central,0,0,0,$25000 or more,e. nor. central,every week,very happy,iap,1,1,1,1,NA,1,1,0,0,0,0,0,0,0,0,0,1,NA
2006,working fulltime,48,NA,iap,15,e. nor. central,NA,0,0,$25000 or more,e. nor. central,once a month,pretty happy,NA,5,0,1,0,NA,1,0,NA,1,0,0,0,0,0,0,0,1,0
2006,working fulltime,54,no,iap,18,w. nor. central,0,0,0,$25000 or more,e. nor. central,every week,pretty happy,iap,NA,0,1,0,0,1,0,NA,0,0,0,0,0,0,0,0,1,0
2006,working fulltime,74,no,iap,17,e. nor. central,1,1,0,$25000 or more,e. nor. central,never,very happy,NA,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,keeping house,66,no,iap,16,e. nor. central,2,1,0,$25000 or more,e. nor. central,2-3x a month,very happy,NA,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
2006,working fulltime,49,yes,iap,10,e. nor. central,0,0,0,$20000 - 24999,e. nor. central,sevrl times a yr,pretty happy,NA,3,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1
2006,retired,23,no,iap,14,foreign,0,0,0,$25000 or more,e. nor. central,nrly every week,very happy,NA,2,1,1,0,NA,0,0,NA,0,1,0,0,0,0,0,0,1,0
2006,working fulltime,34,no,iap,12,e. nor. central,0,0,1,$25000 or more,e. nor. central,sevrl times a yr,pretty happy,iap,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,NA
